Timestamp,Date,Time,Crab Legolas PTS,Crab Legolas PROJ,Crab Legolas WPCT,Two Minute Excadrill PTS,Two Minute Excadrill PROJ,Two Minute Excadrill WPCT,Island of Misfit Boys PTS,Island of Misfit Boys PROJ,Island of Misfit Boys WPCT,Neon Cactus TNF PTS,Neon Cactus TNF PROJ,Neon Cactus TNF WPCT,The Mania PTS,The Mania PROJ,The Mania WPCT,Mean Bean Disappointments PTS,Mean Bean Disappointments PROJ,Mean Bean Disappointments WPCT,NoRtHwEsTeRn WaLk SiGn PTS,NoRtHwEsTeRn WaLk SiGn PROJ,NoRtHwEsTeRn WaLk SiGn WPCT,Sandbaggers PTS,Sandbaggers PROJ,Sandbaggers WPCT,Jake the Dog PTS,Jake the Dog PROJ,Jake the Dog WPCT,Carrie's Quads PTS,Carrie's Quads PROJ,Carrie's Quads WPCT,The Chop Block PTS,The Chop Block PROJ,The Chop Block WPCT,Third Down Syndrome PTS,Third Down Syndrome PROJ,Third Down Syndrome WPCT
1757059440,2025-09-05,01:04:00,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757059742,2025-09-05,01:09:02,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757060044,2025-09-05,01:14:04,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757060347,2025-09-05,01:19:07,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757060650,2025-09-05,01:24:10,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757060953,2025-09-05,01:29:13,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757061255,2025-09-05,01:34:15,0.00,119.04,0.56,8.00,118.10,0.55,0.00,112.49,0.51,28.78,116.67,0.52,0.00,112.41,0.43999999999999995,7.82,113.08,0.37,0.00,118.76,0.56,16.00,115.75,0.49,17.70,126.10,0.43999999999999995,15.50,113.35,0.48,0.00,118.86,0.63,0.00,111.79,0.44999999999999996
1757061558,2025-09-05,01:39:18,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757061860,2025-09-05,01:44:20,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757062162,2025-09-05,01:49:22,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757062464,2025-09-05,01:54:24,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757062766,2025-09-05,01:59:26,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757063068,2025-09-05,02:04:28,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757063370,2025-09-05,02:09:30,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757063673,2025-09-05,02:14:33,0.00,119.04,0.56,8.00,118.10,0.55,0.00,112.49,0.51,28.78,116.67,0.52,0.00,112.41,0.43999999999999995,7.82,113.08,0.37,0.00,118.76,0.56,16.00,115.75,0.49,17.70,126.10,0.43999999999999995,15.50,113.35,0.48,0.00,118.86,0.63,0.00,111.79,0.44999999999999996
1757063975,2025-09-05,02:19:35,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757064277,2025-09-05,02:24:37,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757064579,2025-09-05,02:29:39,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757064881,2025-09-05,02:34:41,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757065184,2025-09-05,02:39:44,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757065486,2025-09-05,02:44:46,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757065788,2025-09-05,02:49:48,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757066090,2025-09-05,02:54:50,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757066392,2025-09-05,02:59:52,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757066695,2025-09-05,03:04:55,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757066997,2025-09-05,03:09:57,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757067299,2025-09-05,03:14:59,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757067601,2025-09-05,03:20:01,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757067903,2025-09-05,03:25:03,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757068205,2025-09-05,03:30:05,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757068507,2025-09-05,03:35:07,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757068811,2025-09-05,03:40:11,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757069114,2025-09-05,03:45:14,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757069416,2025-09-05,03:50:16,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757069719,2025-09-05,03:55:19,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757070022,2025-09-05,04:00:22,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757070324,2025-09-05,04:05:24,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757070626,2025-09-05,04:10:26,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757070928,2025-09-05,04:15:28,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757071231,2025-09-05,04:20:31,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757071533,2025-09-05,04:25:33,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757071835,2025-09-05,04:30:35,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757072137,2025-09-05,04:35:37,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757072440,2025-09-05,04:40:40,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757072743,2025-09-05,04:45:43,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757073045,2025-09-05,04:50:45,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757073347,2025-09-05,04:55:47,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757073649,2025-09-05,05:00:49,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757073951,2025-09-05,05:05:51,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757074253,2025-09-05,05:10:53,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757074555,2025-09-05,05:15:55,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757074857,2025-09-05,05:20:57,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757075159,2025-09-05,05:25:59,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757075462,2025-09-05,05:31:02,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757075764,2025-09-05,05:36:04,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757076067,2025-09-05,05:41:07,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757076370,2025-09-05,05:46:10,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757076672,2025-09-05,05:51:12,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757076975,2025-09-05,05:56:15,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757077277,2025-09-05,06:01:17,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757077579,2025-09-05,06:06:19,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757077881,2025-09-05,06:11:21,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757078184,2025-09-05,06:16:24,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757078486,2025-09-05,06:21:26,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757078788,2025-09-05,06:26:28,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757079091,2025-09-05,06:31:31,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757079393,2025-09-05,06:36:33,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757079696,2025-09-05,06:41:36,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757079998,2025-09-05,06:46:38,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757080300,2025-09-05,06:51:40,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757080602,2025-09-05,06:56:42,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757080905,2025-09-05,07:01:45,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757081207,2025-09-05,07:06:47,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757081509,2025-09-05,07:11:49,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757081812,2025-09-05,07:16:52,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
1757082114,2025-09-05,07:21:54,0.00,119.74,0.56,8.00,116.99,0.54,0.00,115.08,0.53,28.78,116.71,0.52,0.00,113.56,0.43999999999999995,7.82,113.24,0.36,0.00,119.84,0.56,16.00,116.94,0.47,17.70,127.65,0.43999999999999995,15.50,113.70,0.48,0.00,120.31,0.64,0.00,111.99,0.45999999999999996
